Timestamp;Scope;Parameter;Measurement (µs);Any Flag;Fault A Flag;Fault B Flag;Temperature;Humidity
2024-10-22 10:56:44.364;Scope_2_TOP_CH;P7;12.350489;0;0;0;25.0;45.0
2024-10-22 10:56:44.484;Scope_2_TOP_CH;P6;4.73294;0;0;0;25.0;45.0
2024-10-22 10:56:44.484;Scope_2_TOP_CH;P7;19.801067;0;0;0;25.0;45.0
2024-10-22 10:56:44.604;Scope_2_TOP_CH;P6;4.728421;0;0;0;25.0;45.0
2024-10-22 10:56:44.784;Scope_2_TOP_CH;P6;4.744148;0;0;0;25.0;45.0
2024-10-22 10:56:44.897;Scope_2_TOP_CH;P6;9.508229;0;0;0;25.0;45.0
2024-10-22 10:56:45.127;Scope_2_TOP_CH;P6;4.770646;0;0;0;25.0;45.0
2024-10-22 10:56:45.236;Scope_2_TOP_CH;P7;23.598139;0;0;0;25.0;45.0
2024-10-22 10:56:45.356;Scope_2_TOP_CH;P6;4.741877;0;0;0;25.0;45.0
2024-10-22 10:56:45.466;Scope_2_TOP_CH;P6;4.729066;0;0;0;25.0;45.0
2024-10-22 10:56:45.586;Scope_2_TOP_CH;P6;4.733093;0;0;0;25.0;45.0
2024-10-22 10:56:45.696;Scope_2_TOP_CH;P6;9.527194;0;0;0;25.0;45.0
2024-10-22 10:56:45.926;Scope_2_TOP_CH;P6;4.678436;0;0;0;25.0;45.0
2024-10-22 10:56:46.036;Scope_2_TOP_CH;P6;4.740234;0;0;0;25.0;45.0
2024-10-22 10:56:46.146;Scope_2_TOP_CH;P6;4.709394;0;0;0;25.0;45.0
2024-10-22 10:56:46.336;Scope_2_TOP_CH;P6;2.401058;0;0;0;25.0;45.0
2024-10-22 10:56:46.446;Scope_2_TOP_CH;P6;4.7575;0;0;0;25.0;45.0
2024-10-22 10:56:46.566;Scope_2_TOP_CH;P6;4.7444;0;0;0;25.0;45.0
2024-10-22 10:56:46.686;Scope_2_TOP_CH;P6;4.714359;0;0;0;25.0;45.0
2024-10-22 10:56:46.796;Scope_2_TOP_CH;P7;25.430844;0;0;0;25.0;45.0
2024-10-22 10:56:46.916;Scope_2_TOP_CH;P6;4.755893;0;0;0;25.0;45.0
2024-10-22 10:56:47.026;Scope_2_TOP_CH;P6;4.764871;0;0;0;25.0;45.0
2024-10-22 10:56:47.026;Scope_2_TOP_CH;P7;10.478743;0;0;0;25.0;45.0
2024-10-22 10:56:47.146;Scope_2_TOP_CH;P6;4.695331;0;0;0;25.0;45.0
2024-10-22 10:56:47.146;Scope_2_TOP_CH;P7;10.102811;0;0;0;25.0;45.0
2024-10-22 10:56:47.266;Scope_2_TOP_CH;P6;4.724219;0;0;0;25.0;45.0
2024-10-22 10:56:47.266;Scope_2_TOP_CH;P7;15.108957;0;0;0;25.0;45.0
2024-10-22 10:56:47.376;Scope_2_TOP_CH;P6;4.709663;0;0;0;25.0;45.0
2024-10-22 10:56:47.376;Scope_2_TOP_CH;P7;7.131815;0;0;0;25.0;45.0
2024-10-22 10:56:47.556;Scope_2_TOP_CH;P6;4.716765;0;0;0;25.0;45.0
2024-10-22 10:56:47.676;Scope_2_TOP_CH;P6;4.719118;0;0;0;25.0;45.0
2024-10-22 10:56:47.786;Scope_2_TOP_CH;P6;4.753571;0;0;0;25.0;45.0
2024-10-22 10:56:48.026;Scope_2_TOP_CH;P6;4.741472;0;0;0;25.0;45.0
2024-10-22 10:56:48.136;Scope_2_TOP_CH;P7;29.658655;0;0;0;25.0;45.0
2024-10-22 10:56:48.245;Scope_2_TOP_CH;P6;4.741571;0;0;0;25.0;45.0
2024-10-22 10:56:48.245;Scope_2_TOP_CH;P7;11.036438;0;0;0;25.0;45.0
2024-10-22 10:56:48.365;Scope_2_TOP_CH;P6;4.734442;0;0;0;25.0;45.0
2024-10-22 10:56:48.365;Scope_2_TOP_CH;P7;19.015019;0;0;0;25.0;45.0
2024-10-22 10:56:48.555;Scope_2_TOP_CH;P6;14.326583;0;0;0;25.0;45.0
2024-10-22 10:56:48.595;Scope_2_TOP_CH;P6;2.252171;0;0;0;25.0;45.0
2024-10-22 10:56:48.595;Scope_2_TOP_CH;P7;4.876609;0;0;0;25.0;45.0
2024-10-22 10:56:48.715;Scope_2_TOP_CH;P6;4.752894;0;0;0;25.0;45.0
2024-10-22 10:56:48.715;Scope_2_TOP_CH;P7;23.108768;0;0;0;25.0;45.0
2024-10-22 10:56:48.825;Scope_2_TOP_CH;P6;4.683188;0;0;0;25.0;45.0
2024-10-22 10:56:48.935;Scope_2_TOP_CH;P6;4.746736;0;0;0;25.0;45.0
2024-10-22 10:56:49.125;Scope_2_TOP_CH;P6;4.726825;0;0;0;25.0;45.0
2024-10-22 10:56:49.245;Scope_2_TOP_CH;P6;4.719435;0;0;0;25.0;45.0
2024-10-22 10:56:49.355;Scope_2_TOP_CH;P6;4.762033;0;0;0;25.0;45.0
2024-10-22 10:56:49.475;Scope_2_TOP_CH;P6;4.719456;0;0;0;25.0;45.0
2024-10-22 10:56:49.928;Scope_2_TOP_CH;P6;4.683611;0;0;0;25.0;45.0
2024-10-22 10:56:50.038;Scope_2_TOP_CH;P6;4.716525;0;0;0;25.0;45.0
2024-10-22 10:56:50.268;Scope_2_TOP_CH;P6;4.703033;0;0;0;25.0;45.0
2024-10-22 10:56:50.268;Scope_2_TOP_CH;P7;12.17086;0;0;0;25.0;45.0
2024-10-22 10:56:50.567;Scope_2_TOP_CH;P6;4.751791;0;0;0;25.0;45.0
2024-10-22 10:56:50.567;Scope_2_TOP_CH;P7;12.47;0;0;0;25.0;45.0
2024-10-22 10:56:50.907;Scope_2_TOP_CH;P6;4.740096;0;0;0;25.0;45.0
2024-10-22 10:56:50.907;Scope_2_TOP_CH;P7;9.08864;0;0;0;25.0;45.0
2024-10-22 10:56:51.017;Scope_2_TOP_CH;P6;4.691983;0;0;0;25.0;45.0
2024-10-22 10:56:51.137;Scope_2_TOP_CH;P6;4.7625;0;0;0;25.0;45.0
2024-10-22 10:56:51.137;Scope_2_TOP_CH;P7;5.453209;0;0;0;25.0;45.0
2024-10-22 10:56:51.367;Scope_2_TOP_CH;P6;4.76583;0;0;0;25.0;45.0
2024-10-22 10:56:51.367;Scope_2_TOP_CH;P7;7.220056;0;0;0;25.0;45.0
2024-10-22 10:56:51.487;Scope_2_TOP_CH;P6;4.711994;0;0;0;25.0;45.0
2024-10-22 10:56:51.487;Scope_2_TOP_CH;P7;9.382652;0;0;0;25.0;45.0
2024-10-22 10:56:51.597;Scope_2_TOP_CH;P6;4.710288;0;0;0;25.0;45.0
2024-10-22 10:56:51.787;Scope_2_TOP_CH;P6;4.718333;0;0;0;25.0;45.0
2024-10-22 10:56:52.017;Scope_2_TOP_CH;P6;4.720185;0;0;0;25.0;45.0
2024-10-22 10:56:52.137;Scope_2_TOP_CH;P6;4.767286;0;0;0;25.0;45.0
2024-10-22 10:56:52.367;Scope_2_TOP_CH;P6;4.754333;0;0;0;25.0;45.0
